Date,Mine,Pit,Production_Tonnes,Target_Tonnes,Equipment_Availability_Pct,Equipment_Utilisation_Pct,Downtime_Hours,Production_Year,Production_Month,Month_Name,Production_Variance_Tonnes,Production_Shortfall_Tonnes,Production_Surplus_Tonnes,Target_Achievement_Pct,Production_Status,Production_Performance_Category,Availability_Status,Utilisation_Status,Downtime_Category,Equipment_Performance_Status,Possible_Production_Constraint,Production_Risk_Level
2025-11-26,Mankokobi Coal Mine,Central Pit,6771.5,7005,88.5,85.7,11.3,2025,11,Nov,-233.5,233.5,0,96.67,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-26,Mankokobi Coal Mine,North Pit,6780.6,6612.3,88.7,74.1,8.5,2025,11,Nov,168.3,0,168.3,102.55,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-26,Mankokobi Coal Mine,South Pit,6456.3,6960.1,86,80.7,4.5,2025,11,Nov,-503.8,503.8,0,92.76,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-27,Mankokobi Coal Mine,Central Pit,8344.6,7731.9,82.7,79.8,4.7,2025,11,Nov,612.7,0,612.7,107.92,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-27,Mankokobi Coal Mine,North Pit,7771.5,7318.3,95,73.3,9.4,2025,11,Nov,453.2,0,453.2,106.19,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-11-27,Mankokobi Coal Mine,South Pit,6574.4,6191.7,86.6,85.2,4.6,2025,11,Nov,382.7,0,382.7,106.18,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-11-28,Mankokobi Coal Mine,Central Pit,7042.5,6379.5,92.3,77.8,7.8,2025,11,Nov,663,0,663,110.39,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-28,Mankokobi Coal Mine,North Pit,9069.5,8575.3,88.1,78.2,12.2,2025,11,Nov,494.2,0,494.2,105.76,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-28,Mankokobi Coal Mine,South Pit,7944.7,7243.7,87.8,75.6,6.6,2025,11,Nov,701,0,701,109.68,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-29,Mankokobi Coal Mine,Central Pit,6660.1,7079.8,86.3,71.8,7.7,2025,11,Nov,-419.7,419.7,0,94.07,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-11-29,Mankokobi Coal Mine,North Pit,8538.3,9192.8,86.3,83.1,8,2025,11,Nov,-654.5,654.5,0,92.88,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-29,Mankokobi Coal Mine,South Pit,7270.7,6932.5,77.3,63.6,9.3,2025,11,Nov,338.2,0,338.2,104.88,Target Achieved,Target Achieved,Poor Availability,Poor Utilisation,Moderate Downtime,Availability Constraint,No Production Shortfall,High Risk
2025-11-30,Mankokobi Coal Mine,Central Pit,6756.4,7082.6,91.6,88,6.6,2025,11,Nov,-326.2,326.2,0,95.39,Below Target,Slightly Below Target,Good Availability,Good Utilisation,Moderate Downtime,Effective,Non-Equipment Constraint,Low Risk
2025-11-30,Mankokobi Coal Mine,North Pit,7286.6,7947.9,90.1,72,7.7,2025,11,Nov,-661.3,661.3,0,91.68,Below Target,Underperforming,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-11-30,Mankokobi Coal Mine,South Pit,6294.1,6115.4,89.7,75.5,11.5,2025,11,Nov,178.7,0,178.7,102.92,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-01,Mankokobi Coal Mine,Central Pit,7147.8,7399.7,80.7,82.8,8.5,2025,12,Dec,-251.9,251.9,0,96.6,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-01,Mankokobi Coal Mine,North Pit,8238.1,8577.1,83.2,82.4,4.7,2025,12,Dec,-339,339,0,96.05,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-12-01,Mankokobi Coal Mine,South Pit,6256.3,7135,82.2,84.1,4.1,2025,12,Dec,-878.7,878.7,0,87.68,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-12-02,Mankokobi Coal Mine,Central Pit,7962.8,8011.4,84.4,72.4,3.8,2025,12,Dec,-48.6,48.6,0,99.39,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-12-02,Mankokobi Coal Mine,North Pit,7650.3,8025.9,96.2,72.3,6.2,2025,12,Dec,-375.6,375.6,0,95.32,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-12-02,Mankokobi Coal Mine,South Pit,6913,6647.7,83.1,79.3,10.8,2025,12,Dec,265.3,0,265.3,103.99,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-03,Mankokobi Coal Mine,Central Pit,8835,8451.6,86.7,78.8,8.5,2025,12,Dec,383.4,0,383.4,104.54,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-03,Mankokobi Coal Mine,North Pit,7274.3,7052.5,85.1,74.1,8.2,2025,12,Dec,221.8,0,221.8,103.15,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-03,Mankokobi Coal Mine,South Pit,6986,7122.8,93.2,78.9,5,2025,12,Dec,-136.8,136.8,0,98.08,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-04,Mankokobi Coal Mine,Central Pit,7075.5,7513.7,87.8,79,4.1,2025,12,Dec,-438.2,438.2,0,94.17,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-04,Mankokobi Coal Mine,North Pit,6960.7,7555.8,83.4,68.4,8,2025,12,Dec,-595.1,595.1,0,92.12,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-12-04,Mankokobi Coal Mine,South Pit,7442.7,6765,94.9,95,5.1,2025,12,Dec,677.7,0,677.7,110.02,Target Achieved,Target Achieved,Good Availability,Good Utilisation,Low Downtime,Effective,No Production Shortfall,Low Risk
2025-12-05,Mankokobi Coal Mine,Central Pit,7340.8,7692.7,91.4,72.8,4.9,2025,12,Dec,-351.9,351.9,0,95.43,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-12-05,Mankokobi Coal Mine,North Pit,7948.6,7754.9,82.4,68.6,4.6,2025,12,Dec,193.7,0,193.7,102.5,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-12-05,Mankokobi Coal Mine,South Pit,7472.6,7188.2,95.6,72,5.8,2025,12,Dec,284.4,0,284.4,103.96,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-12-06,Mankokobi Coal Mine,Central Pit,6638.4,7541.7,91.5,72.2,7.2,2025,12,Dec,-903.3,903.3,0,88.02,Below Target,Critical Underperformance,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-12-06,Mankokobi Coal Mine,North Pit,7473.4,7841.8,90.7,79.4,7.2,2025,12,Dec,-368.4,368.4,0,95.3,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-06,Mankokobi Coal Mine,South Pit,6068,6753.8,84.4,76.2,6.8,2025,12,Dec,-685.8,685.8,0,89.85,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-07,Mankokobi Coal Mine,Central Pit,7944.4,7615.4,85.6,71.7,6.9,2025,12,Dec,329,0,329,104.32,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-07,Mankokobi Coal Mine,North Pit,7486.9,8331.2,91.3,75.3,7,2025,12,Dec,-844.3,844.3,0,89.87,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-07,Mankokobi Coal Mine,South Pit,7619.5,6879.6,83.5,74.4,8.8,2025,12,Dec,739.9,0,739.9,110.76,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-08,Mankokobi Coal Mine,Central Pit,8238.8,8049.7,95.1,89.6,10.4,2025,12,Dec,189.1,0,189.1,102.35,Target Achieved,Target Achieved,Good Availability,Good Utilisation,High Downtime,Effective,No Production Shortfall,Medium Risk
2025-12-08,Mankokobi Coal Mine,North Pit,7195,8091.6,92.7,75,11.2,2025,12,Dec,-896.6,896.6,0,88.92,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-08,Mankokobi Coal Mine,South Pit,6718.8,6264.7,90,82.6,4.4,2025,12,Dec,454.1,0,454.1,107.25,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-12-09,Mankokobi Coal Mine,Central Pit,7623.2,7887.7,90.6,75.4,11.3,2025,12,Dec,-264.5,264.5,0,96.65,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-09,Mankokobi Coal Mine,North Pit,5893.5,7478.4,87.2,85.7,9.2,2025,12,Dec,-1584.9,1584.9,0,78.81,Below Target,Critical Underperformance,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-09,Mankokobi Coal Mine,South Pit,5864.6,6773.8,94.8,84.9,6.8,2025,12,Dec,-909.2,909.2,0,86.58,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-12-10,Mankokobi Coal Mine,Central Pit,8075.3,7295.1,90.4,79.7,10.5,2025,12,Dec,780.2,0,780.2,110.69,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-10,Mankokobi Coal Mine,North Pit,9640,9029.9,94.6,69.2,6.9,2025,12,Dec,610.1,0,610.1,106.76,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-12-10,Mankokobi Coal Mine,South Pit,6442,6372.6,91.7,85.4,7.5,2025,12,Dec,69.4,0,69.4,101.09,Target Achieved,Target Achieved,Good Availability,Good Utilisation,Moderate Downtime,Effective,No Production Shortfall,Low Risk
2025-12-11,Mankokobi Coal Mine,Central Pit,8329.3,7826,85.8,75.7,4.3,2025,12,Dec,503.3,0,503.3,106.43,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-11,Mankokobi Coal Mine,North Pit,7212.1,8038.8,90.8,75.8,12.2,2025,12,Dec,-826.7,826.7,0,89.72,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,High Risk
2025-12-11,Mankokobi Coal Mine,South Pit,7187,6367.9,94.2,75.9,8,2025,12,Dec,819.1,0,819.1,112.86,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-12,Mankokobi Coal Mine,Central Pit,6359.5,8088.3,88.6,80.7,9.6,2025,12,Dec,-1728.8,1728.8,0,78.63,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-12,Mankokobi Coal Mine,North Pit,7099.1,7823,95.2,63.5,6.9,2025,12,Dec,-723.9,723.9,0,90.75,Below Target,Underperforming,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,High Risk
2025-12-12,Mankokobi Coal Mine,South Pit,6451.6,6378.9,82.7,79,8.8,2025,12,Dec,72.7,0,72.7,101.14,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-13,Mankokobi Coal Mine,Central Pit,5521.8,7187.8,86.8,71.9,4.1,2025,12,Dec,-1666,1666,0,76.82,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-12-13,Mankokobi Coal Mine,North Pit,9650.9,7977,88.4,79.3,8.5,2025,12,Dec,1673.9,0,1673.9,120.98,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-13,Mankokobi Coal Mine,South Pit,6534.5,7110.1,98,83.7,5.1,2025,12,Dec,-575.6,575.6,0,91.9,Below Target,Underperforming,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-12-14,Mankokobi Coal Mine,Central Pit,7787.1,7955.4,90.7,72.9,6.1,2025,12,Dec,-168.3,168.3,0,97.88,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-12-14,Mankokobi Coal Mine,North Pit,7270.2,8005.3,80.5,71.1,9.4,2025,12,Dec,-735.1,735.1,0,90.82,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-12-14,Mankokobi Coal Mine,South Pit,6778.1,6825.8,89.6,74.1,8.7,2025,12,Dec,-47.7,47.7,0,99.3,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-12-15,Mankokobi Coal Mine,Central Pit,5669.8,6789.1,86.8,60.7,8.8,2025,12,Dec,-1119.3,1119.3,0,83.51,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-12-15,Mankokobi Coal Mine,North Pit,7400.3,7154.2,98,79.1,4.2,2025,12,Dec,246.1,0,246.1,103.44,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-15,Mankokobi Coal Mine,South Pit,6279.8,6348.1,85.6,87,9.6,2025,12,Dec,-68.3,68.3,0,98.92,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-16,Mankokobi Coal Mine,Central Pit,8659.6,8473.7,84.2,89.4,6.1,2025,12,Dec,185.9,0,185.9,102.19,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-12-16,Mankokobi Coal Mine,North Pit,8917.9,8321.2,87,79.6,8.4,2025,12,Dec,596.7,0,596.7,107.17,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-16,Mankokobi Coal Mine,South Pit,6067.9,6437.8,88.7,88.6,9.8,2025,12,Dec,-369.9,369.9,0,94.25,Below Target,Underperforming,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-17,Mankokobi Coal Mine,Central Pit,7848.7,7410.8,89.6,75.7,6.4,2025,12,Dec,437.9,0,437.9,105.91,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-17,Mankokobi Coal Mine,North Pit,6982.7,7179.8,87.9,85.9,9.8,2025,12,Dec,-197.1,197.1,0,97.25,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-17,Mankokobi Coal Mine,South Pit,6783.1,7133.1,88.1,77,11.3,2025,12,Dec,-350,350,0,95.09,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-18,Mankokobi Coal Mine,Central Pit,7705.8,7529.6,96.8,77.9,4.1,2025,12,Dec,176.2,0,176.2,102.34,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-18,Mankokobi Coal Mine,North Pit,6588.3,7543.7,85.6,64.7,11.8,2025,12,Dec,-955.4,955.4,0,87.34,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-12-18,Mankokobi Coal Mine,South Pit,7052.9,6628.9,79.1,72.6,10.9,2025,12,Dec,424,0,424,106.4,Target Achieved,Target Achieved,Poor Availability,Poor Utilisation,High Downtime,Availability Constraint,No Production Shortfall,Medium Risk
2025-12-19,Mankokobi Coal Mine,Central Pit,8447.9,8298.1,98,65.9,3.8,2025,12,Dec,149.8,0,149.8,101.81,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-12-19,Mankokobi Coal Mine,North Pit,8907,8205.4,88.6,78.3,10.6,2025,12,Dec,701.6,0,701.6,108.55,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-19,Mankokobi Coal Mine,South Pit,7576.5,7255.2,98,77.9,4.2,2025,12,Dec,321.3,0,321.3,104.43,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-12-20,Mankokobi Coal Mine,Central Pit,6666.6,6908,97.4,77.2,6,2025,12,Dec,-241.4,241.4,0,96.51,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-20,Mankokobi Coal Mine,North Pit,8357.6,8659.8,89,82.4,5.3,2025,12,Dec,-302.2,302.2,0,96.51,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-12-20,Mankokobi Coal Mine,South Pit,6522.4,6974.6,88.7,83.6,4.1,2025,12,Dec,-452.2,452.2,0,93.52,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-12-21,Mankokobi Coal Mine,Central Pit,6785.2,7549.4,92.4,78.5,4.7,2025,12,Dec,-764.2,764.2,0,89.88,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-12-21,Mankokobi Coal Mine,North Pit,8069.3,7787.6,88.4,85.2,9.4,2025,12,Dec,281.7,0,281.7,103.62,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
